candidate_start_index,candidate_ts,candidate_all_pass,start_index,ts,m,n,admissible,mean_p,mean_z,dispersion_p,dispersion_z,pass,note
2660,2660.0,False,2660,2660.0,2,8670,True,0.0331698488196728,-2.1300213736407088,1.9225532049489613e-48,-14.625814818787324,False,
2660,2660.0,False,2660,2660.0,5,3468,True,0.01250562434738015,-2.4975459872531083,2.3455745757968657e-106,-21.904653642974107,False,
2660,2660.0,False,2660,2660.0,10,1734,True,0.013098702371049587,-2.4810744161170613,7.814707567104239e-113,-22.573948137400652,False,
2660,2660.0,False,2660,2660.0,20,867,True,0.07892201235401185,-1.7569753413150015,3.0600708952612447e-91,-20.257348011031624,False,
2660,2660.0,False,2660,2660.0,40,433,True,0.0138430478747656,-2.461310567503295,4.353218267249961e-62,-16.62822197980923,False,
2793,2793.0,False,2793,2793.0,2,8603,True,0.12389176387984364,-1.5386418166239395,4.103779278708158e-49,-14.730545814303566,False,
2793,2793.0,False,2793,2793.0,5,3441,True,0.07596280995350786,-1.7746069434988,3.7283302139656435e-99,-21.135797976757363,False,
2793,2793.0,False,2793,2793.0,10,1720,True,0.04012991730495814,-2.0524091369513804,1.2084930125445924e-98,-21.080208782879016,False,
2793,2793.0,False,2793,2793.0,20,860,True,0.04189337971601855,-2.0345777334527595,2.8317842995298157e-87,-19.802518100950135,False,
2793,2793.0,False,2793,2793.0,40,430,True,0.018889756058036274,-2.347699463346034,7.618093172086747e-59,-16.174608119573435,False,
2926,2926.0,False,2926,2926.0,2,8537,True,0.12112238049485902,-1.550079730235205,1.1192268725806248e-43,-13.859194813525988,False,
2926,2926.0,False,2926,2926.0,5,3414,True,0.10595722094367452,-1.6166344040438914,1.4653447432247448e-95,-20.74142030603964,False,
2926,2926.0,False,2926,2926.0,10,1707,True,0.08551553594093345,-1.7195430494437602,6.736854627086719e-97,-20.889033795589363,False,
2926,2926.0,False,2926,2926.0,20,853,True,0.08083188482272113,-1.7458795457210712,4.1278720860693244e-82,-19.19432798060858,False,
2926,2926.0,False,2926,2926.0,40,426,True,0.1000886261225509,-1.6444241206112475,5.729369295369829e-60,-16.333205111804425,False,
3059,3059.0,False,3059,3059.0,2,8470,True,0.2117710579390828,-1.2487102843533942,4.194797835647066e-45,-14.092980011298872,False,
3059,3059.0,False,3059,3059.0,5,3388,True,0.14296845756122178,-1.4648257756853427,3.73164699644506e-94,-20.585113232950068,False,
3059,3059.0,False,3059,3059.0,10,1694,True,0.11869378229720741,-1.5602797682458218,1.717626481826379e-98,-21.063561826419722,False,
3059,3059.0,False,3059,3059.0,20,847,True,0.20549937904141125,-1.2660382760319222,2.023689366184422e-82,-19.231330554860627,False,
3059,3059.0,False,3059,3059.0,40,423,True,0.05859982507625205,-1.8911837103056244,2.4104971201690506e-57,-15.960433911909462,False,
3192,3192.0,False,3192,3192.0,2,8404,True,0.11454905537424322,-1.5780720632291763,2.6565471589828683e-40,-13.289696168838558,False,
3192,3192.0,False,3192,3192.0,5,3361,True,0.04109842156680527,-2.0425357036324705,9.579934165768024e-87,-19.741032996801984,False,
3192,3192.0,False,3192,3192.0,10,1680,True,0.09639214605284692,-1.6626019224151294,8.149673141275156e-89,-19.980443475224266,False,
3192,3192.0,False,3192,3192.0,20,840,True,0.0904606610695976,-1.6929727140957382,6.694491328625123e-79,-18.806389425952027,False,
3192,3192.0,False,3192,3192.0,40,420,True,0.09933521479999222,-1.6480850737787858,1.1872459637404597e-53,-15.420746194869563,False,
3325,3325.0,False,3325,3325.0,2,8337,True,0.20826914236770977,-1.2583391108011834,3.028687194647307e-37,-12.75225175768925,False,
3325,3325.0,False,3325,3325.0,5,3335,True,0.04957616510927211,-1.9636028632003761,4.095517893322787e-83,-19.314004490092895,False,
3325,3325.0,False,3325,3325.0,10,1667,True,0.056145400476158076,-1.9099053549453633,3.5048927079633286e-85,-19.55831199051362,False,
3325,3325.0,False,3325,3325.0,20,833,True,0.07423576410809367,-1.785157557476986,1.418996146184459e-74,-18.270593282059487,False,
3325,3325.0,False,3325,3325.0,40,416,True,0.09413023506761316,-1.6740018535670924,1.2852522523962003e-54,-15.563664291956162,False,
3458,3458.0,False,3458,3458.0,2,8271,True,0.1901381603828669,-1.3101705076973889,5.18827170445887e-37,-12.710228349739667,False,
3458,3458.0,False,3458,3458.0,5,3308,True,0.22662219276405182,-1.2091058220549438,2.437503607124077e-79,-18.859884809637766,False,
3458,3458.0,False,3458,3458.0,10,1654,True,0.1504088466109258,-1.438088847383324,1.6428041218776375e-86,-19.71376413448008,False,
3458,3458.0,False,3458,3458.0,20,827,True,0.31540438690993466,-1.0039465304446398,4.1768549698604514e-75,-18.337210667800036,False,
3458,3458.0,False,3458,3458.0,40,413,True,0.11602991101688694,-1.5716578988626544,1.0388986784683835e-53,-15.42936341346549,False,
3591,3591.0,False,3591,3591.0,2,8204,True,0.2596413974650127,-1.127239113349009,1.1113170135839297e-33,-12.095816584356525,False,
3591,3591.0,False,3591,3591.0,5,3281,True,0.15668640326308184,-1.416304389357284,3.724917161757912e-71,-17.835827832327006,False,
3591,3591.0,False,3591,3591.0,10,1640,True,0.18080213793036792,-1.3382893323461986,1.1092797753874698e-81,-19.142896750271685,False,
3591,3591.0,False,3591,3591.0,20,820,True,0.08542902113864431,-1.72001881732347,3.800001092628441e-71,-17.83471236922097,False,
3591,3591.0,False,3591,3591.0,40,410,True,0.09720951220172788,-1.6585350839953494,6.148238708154008e-50,-14.858281248355032,False,
3724,3724.0,False,3724,3724.0,2,8138,True,0.15787440222433813,-1.412256661427623,1.9946169301269048e-33,-12.047689986419174,False,
3724,3724.0,False,3724,3724.0,5,3255,True,0.2422487535945812,-1.16938449580559,5.332867942847301e-74,-18.19820301089555,False,
3724,3724.0,False,3724,3724.0,10,1627,True,0.19459538161349743,-1.297104069198833,5.819930691544326e-73,-18.066793623273753,False,
3724,3724.0,False,3724,3724.0,20,813,True,0.186926184609851,-1.3197269922923953,1.2520514636415244e-65,-17.109904243856665,False,
3724,3724.0,False,3724,3724.0,40,406,True,0.28645819217702784,-1.0659235723913982,9.457302934918365e-49,-14.674019289157409,False,
3857,3857.0,False,3857,3857.0,2,8071,True,0.33282050516543493,-0.9684483443120783,5.19104046195432e-30,-11.381150399598972,False,
3857,3857.0,False,3857,3857.0,5,3228,True,0.11401816111511524,-1.5803874619991825,1.0520867917481424e-68,-17.51757870595716,False,
3857,3857.0,False,3857,3857.0,10,1614,True,0.24589467461115921,-1.1603786518062305,1.3957882844716605e-73,-18.14541423087524,False,
3857,3857.0,False,3857,3857.0,20,807,True,0.17055680983096488,-1.3704168670628034,2.3347416607734913e-67,-17.340310046963722,False,
3857,3857.0,False,3857,3857.0,40,403,True,0.09388882330407959,-1.6752314800961234,3.114496630142709e-48,-14.592946605008786,False,
3990,3990.0,False,3990,3990.0,2,8005,True,0.11098887277714897,-1.5937641373665328,9.469118305224195e-30,-11.328614054370933,False,
3990,3990.0,False,3990,3990.0,5,3202,True,0.07037538516343904,-1.8094869537677856,1.9470189397314167e-66,-17.21796890564391,False,
3990,3990.0,False,3990,3990.0,10,1601,True,0.05610280977887187,-1.9102361875006035,1.3695101391860494e-75,-18.397743155349914,False,
3990,3990.0,False,3990,3990.0,20,800,True,0.05700161191970967,-1.9032984582639183,1.9075491530391425e-61,-16.539450343873906,False,
3990,3990.0,False,3990,3990.0,40,400,True,0.055073423641079124,-1.9182965184542697,8.18861434426239e-45,-14.045673532682239,False,
4123,4123.0,False,4123,4123.0,2,7938,True,0.30132850295732727,-1.0335886600858237,3.5256236466261236e-27,-10.797796663881392,False,
4123,4123.0,False,4123,4123.0,5,3175,True,0.2281385858719739,-1.2051676559075541,4.960316509880809e-63,-16.757875870426084,False,
4123,4123.0,False,4123,4123.0,10,1587,True,0.1632435589256388,-1.3942452463034092,8.486222972786158e-63,-16.725915401003945,False,
4123,4123.0,False,4123,4123.0,20,793,True,0.1802872255781115,-1.3398711912250605,6.2732753652324224e-58,-16.044229396998393,False,
4123,4123.0,False,4123,4123.0,40,396,True,0.20075859679204522,-1.2793932864970583,2.6167713993283993e-44,-13.963131897507395,False,
4256,4256.0,False,4256,4256.0,2,7872,True,0.19505065461070037,-1.295781844854994,1.216140584675999e-26,-10.683488377353937,False,
4256,4256.0,False,4256,4256.0,5,3148,True,0.26772996510470204,-1.1083053514687595,6.176549993917512e-56,-15.756710293284623,False,
4256,4256.0,False,4256,4256.0,10,1574,True,0.23979871781180429,-1.1754900444811172,1.7059273492767573e-59,-16.266515747885837,False,
4256,4256.0,False,4256,4256.0,20,787,True,0.2286477148104864,-1.2038495999913588,3.564237126221074e-58,-16.079292931954946,False,
4256,4256.0,False,4256,4256.0,40,393,True,0.14681870798274227,-1.450860503235369,1.4785041832807613e-42,-13.672678782145232,False,
4389,4389.0,False,4389,4389.0,2,7805,True,0.4629609885469902,-0.733979899880704,1.3113641757882435e-22,-9.784581685730611,False,
4389,4389.0,False,4389,4389.0,5,3122,True,0.3045614616834351,-1.0267006106185272,5.065477955725418e-55,-15.623132321455769,False,
4389,4389.0,False,4389,4389.0,10,1561,True,0.24743412457267822,-1.1566041534077218,5.9136261882544e-62,-16.609854703133102,False,
4389,4389.0,False,4389,4389.0,20,780,True,0.1700292549421294,-1.3721098134872634,8.93469517047875e-52,-15.139160487987366,False,
4389,4389.0,False,4389,4389.0,40,390,True,0.18313857114480514,-1.331153308795994,7.674639697528229e-41,-13.382289484630755,False,
4522,4522.0,False,4522,4522.0,2,7739,True,0.10066971025172763,-1.6416155150378047,1.7199685283358283e-22,-9.757103825013976,False,
4522,4522.0,False,4522,4522.0,5,3095,True,0.08648353492085119,-1.7142461145413779,1.1617227848007231e-51,-15.121883159044529,False,
4522,4522.0,False,4522,4522.0,10,1547,True,0.1248103419770601,-1.5348920690571959,2.2297549006020844e-55,-15.67535506626819,False,
4522,4522.0,False,4522,4522.0,20,773,True,0.23736587856352487,-1.1815964103249113,1.5860636534079014e-53,-15.402031811440438,False,
4522,4522.0,False,4522,4522.0,40,386,True,0.15067442668107436,-1.4371533438723636,1.5007186972727307e-40,-13.332361020846697,False,
4655,4655.0,False,4655,4655.0,2,7672,True,0.31453951111112943,-1.005742379952387,6.078765550350354e-21,-9.388626655245641,False,
4655,4655.0,False,4655,4655.0,5,3069,True,0.11673106678570634,-1.568643344303096,7.368253625351213e-49,-14.690941798061065,False,
4655,4655.0,False,4655,4655.0,10,1534,True,0.16588458645827087,-1.385549241957205,3.143362407863321e-50,-14.903163685589112,False,
4655,4655.0,False,4655,4655.0,20,767,True,0.16753435631107239,-1.3801698448498263,1.945994926196568e-49,-14.780882533885483,False,
4655,4655.0,False,4655,4655.0,40,383,True,0.1611181529410607,-1.4013208368845436,1.0909780105956613e-37,-12.831592908325344,False,
4788,4788.0,False,4788,4788.0,2,7606,True,0.10907872022328624,-1.6023478037109007,1.982684144931012e-20,-9.263268278416144,False,
4788,4788.0,False,4788,4788.0,5,3042,True,0.21705833582991263,-1.2343880606510036,2.292714323729038e-46,-14.296749303980901,False,
4788,4788.0,False,4788,4788.0,10,1521,True,0.19295308179178328,-1.3018926605384666,1.4174186645491073e-51,-15.108778993839017,False,
4788,4788.0,False,4788,4788.0,20,760,True,0.1487270257754993,-1.444042482188861,1.0588661113040307e-44,-14.027452989686605,False,
4788,4788.0,False,4788,4788.0,40,380,True,0.15258600550674742,-1.430456627855785,3.937563423979778e-36,-12.550751271983607,False,
4921,4921.0,False,4921,4921.0,2,7539,True,0.3811193248157725,-0.875835763321825,2.1237677673369608e-19,-9.00668615299813,False,
4921,4921.0,False,4921,4921.0,5,3015,True,0.2145510271565063,-1.2411481439565106,3.130344062513834e-39,-13.103834412494429,False,
4921,4921.0,False,4921,4921.0,10,1507,True,0.21949842688066534,-1.2278629312427258,1.5333078789812435e-47,-14.483821112134514,False,
4921,4921.0,False,4921,4921.0,20,753,True,0.27354655123464744,-1.0949317199087008,8.552991247074107e-46,-14.20481361627482,False,
4921,4921.0,False,4921,4921.0,40,376,True,0.16625950191252303,-1.3843232371541032,1.199458754948798e-36,-12.64452589593948,False,
5054,5054.0,False,5054,5054.0,2,7473,True,0.1009329663497783,-1.6403473470826386,9.308502554275862e-17,-8.313289548928015,False,
5054,5054.0,False,5054,5054.0,5,2989,True,0.2180344542787157,-1.2317714947458571,3.361565387558854e-39,-13.098426047722374,False,
5054,5054.0,False,5054,5054.0,10,1494,True,0.2471043139241368,-1.1574114115897847,5.813213259988754e-41,-13.402917611465016,False,
5054,5054.0,False,5054,5054.0,20,747,True,0.1418041454536075,-1.4691056134139073,1.1691565045739404e-41,-13.5214084994786,False,
5054,5054.0,False,5054,5054.0,40,373,True,0.16597842245734717,-1.3852421950385834,5.478033544863147e-32,-11.771441551178457,False,
5187,5187.0,False,5187,5187.0,2,7406,True,0.33201414407306007,-0.9700648986416485,3.5203543263912044e-18,-8.693308293309542,False,
5187,5187.0,False,5187,5187.0,5,2962,True,0.09815015579461364,-1.6538885682974336,1.10625159286576e-38,-13.0076975858184,False,
5187,5187.0,False,5187,5187.0,10,1481,True,0.19974939823331295,-1.2822658643773066,5.472175615628367e-42,-13.577140027313662,False,
5187,5187.0,False,5187,5187.0,20,740,True,0.14857647327313894,-1.4445779384498536,1.8126223369860987e-36,-12.61203039265201,False,
5187,5187.0,False,5187,5187.0,40,370,True,0.16661243453079888,-1.3831710163270154,4.3049939261703345e-31,-11.596256762795166,False,
5320,5320.0,False,5320,5320.0,2,7340,True,0.24184334944686847,-1.1703917617152526,5.4184548922951334e-15,-7.816796605884007,False,
5320,5320.0,False,5320,5320.0,5,2936,True,0.23666147996065023,-1.1833726796215205,1.4322058962442012e-36,-12.630578953324013,False,
5320,5320.0,False,5320,5320.0,10,1468,True,0.18782872522552718,-1.3170295334385544,1.6755166695423862e-42,-13.66357500542003,False,
5320,5320.0,False,5320,5320.0,20,734,True,0.4913706436370069,-0.6881304390035514,4.481790774418212e-40,-13.250504699533561,False,
5320,5320.0,False,5320,5320.0,40,367,True,0.30799085564791007,-1.0194468883202703,1.2150043976862187e-32,-11.897805371624207,False,
5453,5453.0,False,5453,5453.0,2,7273,True,0.6727751802338671,-0.42234230945415524,3.193660199517776e-16,-8.165779556022528,False,
5453,5453.0,False,5453,5453.0,5,2909,True,0.46106861197420945,-0.7370883686687728,4.2243600813286144e-36,-12.54518324631407,False,
