candidate_start_index,candidate_ts,candidate_all_pass,start_index,ts,m,n,admissible,mean_p,mean_z,dispersion_p,dispersion_z,pass,note
44,44000.0,False,44,44000.0,25,69,True,9.014282724706586e-12,-6.8214234062673285,2.555067369299354e-07,-5.153619050293084,False,
55,55000.0,False,55,55000.0,2,864,True,5.225161211365723e-96,-20.79096310066554,0.026826405209559423,-2.214034507884358,False,
55,55000.0,False,55,55000.0,5,345,True,1.2634761648126095e-43,-13.850489791393695,1.7855062453527996e-07,-5.220385963061976,False,
55,55000.0,False,55,55000.0,10,172,True,1.76872685540688e-24,-10.211086696336372,2.6108567140410044e-08,-5.565710982324182,False,
55,55000.0,False,55,55000.0,20,86,True,8.672462729624374e-14,-7.459692517189902,3.223475020678031e-07,-5.109889374275083,False,
55,55000.0,False,55,55000.0,25,69,True,2.3803675730289265e-10,-6.334548842722052,0.00012936582152668844,-3.8276627921272253,False,
66,66000.0,False,66,66000.0,2,859,True,1.1122375636877739e-94,-20.643695922628876,0.004753093872395874,-2.8233076410326836,False,
66,66000.0,False,66,66000.0,5,343,True,1.8980823087899467e-42,-13.654492045462105,2.4601726647143327e-06,-4.711402935896263,False,
66,66000.0,False,66,66000.0,10,171,True,7.748559938744127e-24,-10.06676403940381,2.3122048689194702e-07,-5.172307638080088,False,
66,66000.0,False,66,66000.0,20,85,True,5.525152883980093e-14,-7.518870378235408,9.109891305331887e-05,-3.9131526299650203,False,
66,66000.0,False,66,66000.0,25,68,True,2.6576229809205943e-11,-6.664392525526594,2.5283024136574485e-06,-4.705833959645069,False,
77,77000.0,False,77,77000.0,2,853,True,1.6957480753477855e-89,-20.05866528723529,0.03885920347906454,-2.0656747240359086,False,
77,77000.0,False,77,77000.0,5,341,True,4.5298840888605317e-41,-13.421413728850478,2.436217583702682e-06,-4.7133962781692516,False,
77,77000.0,False,77,77000.0,10,170,True,8.41630149667655e-23,-9.829346637885642,2.6658639660437278e-06,-4.695015586289221,False,
77,77000.0,False,77,77000.0,20,85,True,1.913611093459823e-12,-7.040638340043756,8.207310196583603e-06,-4.459703530755479,False,
77,77000.0,False,77,77000.0,25,68,True,2.892354595456097e-10,-6.304441221526746,5.371038100557657e-05,-4.0388653669394685,False,
88,88000.0,False,88,88000.0,2,848,True,3.501386394474883e-88,-19.907532849521704,0.009621572511318914,-2.5891408698998695,False,
88,88000.0,False,88,88000.0,5,339,True,2.709133132929909e-39,-13.114795135872255,1.321156644128283e-05,-4.356571308939646,False,
88,88000.0,False,88,88000.0,10,169,True,1.0163793421841461e-21,-9.575222792549138,2.5681862799766554e-06,-4.702640300926802,False,
