candidate_start_index,candidate_ts,candidate_all_pass,start_index,ts,m,n,admissible,mean_p,mean_z,dispersion_p,dispersion_z,pass,note
4655,4655.0,False,4655,4655.0,2,7672,True,4.151979742205373e-53,-15.339686074028025,0.1702059472123838,-1.371542362498617,False,
4655,4655.0,False,4655,4655.0,5,3069,True,2.4071669015778174e-50,-14.920978675848229,0.2587351165213727,-1.1293858092647238,False,
4655,4655.0,False,4655,4655.0,10,1534,True,2.423974132236224e-44,-13.968584220676979,0.295526773057709,-1.0460742061603276,False,
4655,4655.0,False,4655,4655.0,20,767,True,3.5386754642671128e-37,-12.740116163418515,0.48368709025277534,-0.700384697386479,False,
4655,4655.0,False,4655,4655.0,40,383,True,3.160220192114036e-29,-11.222550624696227,0.4137547214065036,-0.8173040000757628,False,
4788,4788.0,False,4788,4788.0,2,7606,True,3.945155463646113e-47,-14.418733499424041,0.052959670068529946,-1.935249630569124,False,
4788,4788.0,False,4788,4788.0,5,3042,True,1.588396210968442e-43,-13.83404148144295,0.15110525226895274,-1.4356384340914397,False,
4788,4788.0,False,4788,4788.0,10,1521,True,2.484410991094703e-42,-13.634867668038956,0.2610301024841305,-1.1239597478964398,False,
4788,4788.0,False,4788,4788.0,20,760,True,7.900331794807502e-34,-12.123805901725301,0.4365551694738772,-0.778023482974266,False,
4788,4788.0,False,4788,4788.0,40,380,True,5.125068802651679e-27,-10.763387833617323,0.501468328971296,-0.6721812297609977,False,
4921,4921.0,False,4921,4921.0,2,7539,True,1.1538286865350313e-41,-13.52237920847499,0.18135549690774289,-1.3365930866247917,False,
4921,4921.0,False,4921,4921.0,5,3015,True,2.8027090464790618e-42,-13.626070303159612,0.09474548654291298,-1.6708794742339736,False,
4921,4921.0,False,4921,4921.0,10,1507,True,5.863137185012454e-37,-12.70066234698447,0.09823243832045174,-1.6534838103978267,False,
4921,4921.0,False,4921,4921.0,20,753,True,1.0921106921136149e-30,-11.516291380186903,0.33499444848696824,-0.9641026814456397,False,
4921,4921.0,False,4921,4921.0,40,376,True,7.899253110684011e-25,-10.288999913051336,0.28251434990716506,-1.0746881968651107,False,
5054,5054.0,False,5054,5054.0,2,7473,True,1.4577362984398203e-38,-12.98659277651225,0.03848798933718771,-2.0696195125762364,False,
5054,5054.0,False,5054,5054.0,5,2989,True,3.2420048350552784e-36,-12.566132201662453,0.07402531817376574,-1.786456848018834,False,
5054,5054.0,False,5054,5054.0,10,1494,True,5.0021992169440825e-33,-11.971653001816707,0.18303622273042686,-1.3314644870338832,False,
5054,5054.0,False,5054,5054.0,20,747,True,1.9480137251061198e-30,-11.466304723719736,0.33778089593456684,-0.9585591182646697,False,
5054,5054.0,False,5054,5054.0,40,373,True,1.892949662963843e-25,-10.425682707033562,0.4471599028604828,-0.7601584082584966,False,
5187,5187.0,False,5187,5187.0,2,7406,True,1.7001939266099945e-36,-12.617075140911133,0.18171292943889583,-1.3354994675132807,False,
5187,5187.0,False,5187,5187.0,5,2962,True,2.154283039175548e-34,-12.229815152352524,0.04155999330132306,-2.037899413232514,False,
5187,5187.0,False,5187,5187.0,10,1481,True,1.0843746664621092e-32,-11.90729558734584,0.16309237286880818,-1.3947462491489262,False,
5187,5187.0,False,5187,5187.0,20,740,True,1.769776467769374e-27,-10.860909531882436,0.28811978170297603,-1.0622553427640633,False,
5187,5187.0,False,5187,5187.0,40,370,True,1.341045739867864e-22,-9.782317157441732,0.44140039509055906,-0.7698305839046344,False,
5320,5320.0,False,5320,5320.0,2,7340,True,5.491689379114558e-33,-11.963905562019665,0.03266264789157425,-2.1362057388770506,False,
5320,5320.0,False,5320,5320.0,5,2936,True,1.0639853164202785e-31,-11.715312231689678,0.27108337246692504,-1.1005710927092276,False,
5320,5320.0,False,5320,5320.0,10,1468,True,1.3803208555250567e-30,-11.496087178237486,0.1590432418736848,-1.4082966680771623,False,
5320,5320.0,False,5320,5320.0,20,734,True,1.3045933331055868e-24,-10.240574535762443,0.6364852273395579,-0.4726187158815456,False,
5320,5320.0,False,5320,5320.0,40,367,True,1.0669921993685272e-20,-9.329173947084579,0.4649432605838526,-0.7307313535328254,False,
5453,5453.0,False,5453,5453.0,2,7273,True,1.6357998484326084e-29,-11.280624817973312,0.18764592350816223,-1.3175751061546634,False,
5453,5453.0,False,5453,5453.0,5,2909,True,3.847344655458936e-27,-10.789774006062677,0.14347949333084448,-1.4629557286908335,False,
